scientificName	year	month	day	decimalLatitude	decimalLongitude	url	kingdom	phylum	class	order	family	genus	vernacularName	country
Araneus pegnia	2019.0	11.0	7.0	29.332275	-98.416084	https://inaturalist-open-data.s3.amazonaws.com/photos/55833926/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['butterfly'#'bweaver']"	United States
Cryptachaea gigantipes	2024.0	4.0	27.0	-41.333522	174.755538	https://inaturalist-open-data.s3.amazonaws.com/photos/371583371/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	New Zealand
Scytodes thoracica	2020.0	11.0	28.0	45.58397	9.716125	https://inaturalist-open-data.s3.amazonaws.com/photos/105894293/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Scytodidae	Scytodes	"['common spitting spider'#'spitting spider']"	Italy
Nesticodes rufipes	2021.0	12.0	26.0	-22.508012	-44.09342	https://inaturalist-open-data.s3.amazonaws.com/photos/173671018/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Nesticodes	"['brown house spider'#'red house spider']"	Brazil
Larinioides cornutus	2022.0	4.0	8.0	38.929437	-77.33178	https://inaturalist-open-data.s3.amazonaws.com/photos/186921533/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['furrow spider'#'furrow'#'bweaver']"	United States
Nesticodes rufipes	2019.0	8.0	25.0	-22.586237	-43.438268	https://inaturalist-open-data.s3.amazonaws.com/photos/57040044/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Nesticodes	"['brown house spider'#'red house spider']"	Brazil
Larinioides sclopetarius	2021.0	9.0	6.0	55.644583	12.539647	https://inaturalist-open-data.s3.amazonaws.com/photos/156614791/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['bridge'#'bweaver'#'grey cross spider'#'bridge spider'#'bridge'#'bweb spider'#'gray cross spider']"	Denmark
Scytodes thoracica	2024.0	6.0	23.0	49.522267	8.553325	https://inaturalist-open-data.s3.amazonaws.com/photos/398231750/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Scytodidae	Scytodes	"['common spitting spider'#'spitting spider']"	Germany
Pholcus phalangioides	2022.0	8.0	11.0	43.069376	-7.632486	https://inaturalist-open-data.s3.amazonaws.com/photos/222030697/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	"['cellar spider'#'longbodied cellar spider'#'long-bodied cellar spider'#'daddy longlegs spider'#'skull spider']"	Spain
Zosis geniculata	2024.0	2.0	18.0	-3.935807	-38.60993	https://inaturalist-open-data.s3.amazonaws.com/photos/352238651/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Uloboridae	Zosis	"['banded-knees house spider'#'feather-legged spider'#'ninja-star ceiling spider']"	Brazil
Neoscona crucifera	2024.0	10.0	23.0	38.887062	-77.301117	https://inaturalist-open-data.s3.amazonaws.com/photos/444581182/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Neoscona	"[""hentz's""#'bweaver'#'spotted'#'bweaver'#'barn spider']"	United States
Pholcus phalangioides	2021.0	2.0	25.0	50.108565	14.596091	https://inaturalist-open-data.s3.amazonaws.com/photos/113923893/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	"['cellar spider'#'longbodied cellar spider'#'long-bodied cellar spider'#'daddy longlegs spider'#'skull spider']"	Czechia
Nephilingis cruentata	2023.0	4.0	24.0	-21.95024	35.30689	https://inaturalist-open-data.s3.amazonaws.com/photos/274911942/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nephilingis	['african hermit spider']	Mozambique
Parasteatoda tepidariorum	2023.0	11.0	24.0	48.693254	-122.913644	https://inaturalist-open-data.s3.amazonaws.com/photos/336825898/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Zygiella x-notata	2023.0	4.0	22.0	47.39561	8.033785	https://inaturalist-open-data.s3.amazonaws.com/photos/269733285/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	Switzerland
Holocnemus pluchei	2024.0	4.0	29.0	44.095481	3.090654	https://inaturalist-open-data.s3.amazonaws.com/photos/373919722/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Holocnemus	['marbled cellar spider']	France
Pholcus phalangioides	2020.0	10.0	1.0	-34.704079	-58.320599	https://inaturalist-open-data.s3.amazonaws.com/photos/100526485/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	"['cellar spider'#'longbodied cellar spider'#'long-bodied cellar spider'#'daddy longlegs spider'#'skull spider']"	Argentina
Nesticodes rufipes	2023.0	7.0	14.0	-1.054797	-46.765081	https://inaturalist-open-data.s3.amazonaws.com/photos/300220170/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Nesticodes	"['brown house spider'#'red house spider']"	Brazil
Neoscona crucifera	2024.0	7.0	10.0	32.612763	-96.997261	https://inaturalist-open-data.s3.amazonaws.com/photos/405604689/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Neoscona	"[""hentz's""#'bweaver'#'spotted'#'bweaver'#'barn spider']"	United States
Zygiella x-notata	2022.0	7.0	10.0	50.765588	-3.291972	https://inaturalist-open-data.s3.amazonaws.com/photos/212991884/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	United Kingdom
Latrodectus geometricus	2016.0	11.0	4.0	29.778688	-81.255065	https://inaturalist-open-data.s3.amazonaws.com/photos/5432491/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	"['brown widow spider'#'brown widow'#'brown buttonspider'#'brown button spider'#'brown button']"	United States
Cryptachaea gigantipes	2017.0	4.0	14.0	-39.075276	174.107856	https://inaturalist-open-data.s3.amazonaws.com/photos/7041652/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	New Zealand
Steatoda nobilis	2025.0	1.0	24.0	51.462178	-2.575553	https://inaturalist-open-data.s3.amazonaws.com/photos/465778930/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	['noble false widow']	United Kingdom
Araneus diadematus	2021.0	9.0	12.0	49.990731	-123.864593	https://inaturalist-open-data.s3.amazonaws.com/photos/157073641/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['european garden spider'#'diadem spider'#'cross'#'bweaver'#'cross spider']"	Canada
Steatoda nobilis	2021.0	12.0	28.0	34.092817	-118.372757	https://inaturalist-open-data.s3.amazonaws.com/photos/173925432/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	['noble false widow']	United States
Cryptachaea gigantipes	2023.0	11.0	24.0	-36.701459	144.333982	https://inaturalist-open-data.s3.amazonaws.com/photos/337085304/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	Australia
Latrodectus geometricus	2024.0	7.0	24.0	29.55869	-98.411705	https://inaturalist-open-data.s3.amazonaws.com/photos/411282447/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	"['brown widow spider'#'brown widow'#'brown buttonspider'#'brown button spider'#'brown button']"	United States
Araneus pegnia	2021.0	7.0	16.0	38.822571	-77.430097	https://inaturalist-open-data.s3.amazonaws.com/photos/144227485/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['butterfly'#'bweaver']"	United States
Steatoda nobilis	2016.0	5.0	16.0	37.803958	-122.26535	https://inaturalist-open-data.s3.amazonaws.com/photos/3701237/original.JPG	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	['noble false widow']	United States
Larinioides cornutus	2021.0	12.0	29.0	31.634641	-98.248142	https://inaturalist-open-data.s3.amazonaws.com/photos/174021355/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['furrow spider'#'furrow'#'bweaver']"	United States
Larinioides sclopetarius	2020.0	10.0	12.0	53.107656	8.85073	https://inaturalist-open-data.s3.amazonaws.com/photos/99949053/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['bridge'#'bweaver'#'grey cross spider'#'bridge spider'#'bridge'#'bweb spider'#'gray cross spider']"	Germany
Zygiella x-notata	2025.0	3.0	5.0	48.655556	-2.005833	https://inaturalist-open-data.s3.amazonaws.com/photos/477053640/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	France
Parasteatoda tepidariorum	2023.0	2.0	21.0	39.324516	-76.646331	https://inaturalist-open-data.s3.amazonaws.com/photos/257464270/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Oecobius navus	2023.0	7.0	2.0	-33.828681	151.225845	https://inaturalist-open-data.s3.amazonaws.com/photos/306602199/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Oecobiidae	Oecobius	"['baseboard spider'#'wall spider'#'house ant-eating spider'#'cosmopolitan midget house spider']"	Australia
Parasteatoda tepidariorum	2019.0	4.0	16.0	35.74807	-78.690941	https://inaturalist-open-data.s3.amazonaws.com/photos/35067845/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Zygiella x-notata	2018.0	7.0	18.0	-37.556554	175.922867	https://inaturalist-open-data.s3.amazonaws.com/photos/21535494/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	New Zealand
Larinioides cornutus	2023.0	7.0	12.0	39.395354	-77.451732	https://inaturalist-open-data.s3.amazonaws.com/photos/299688706/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['furrow spider'#'furrow'#'bweaver']"	United States
Zosis geniculata	2021.0	8.0	14.0	19.162911	72.892029	https://inaturalist-open-data.s3.amazonaws.com/photos/151141443/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Uloboridae	Zosis	"['banded-knees house spider'#'feather-legged spider'#'ninja-star ceiling spider']"	India
Nephilingis cruentata	2022.0	1.0	31.0	-29.727974	30.838194	https://inaturalist-open-data.s3.amazonaws.com/photos/177756644/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nephilingis	['african hermit spider']	South Africa
Neoscona crucifera	2024.0	8.0	24.0	34.62199	-86.28463	https://inaturalist-open-data.s3.amazonaws.com/photos/422855137/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Neoscona	"[""hentz's""#'bweaver'#'spotted'#'bweaver'#'barn spider']"	United States
Oecobius navus	2024.0	2.0	2.0	34.140583	-118.297362	https://inaturalist-open-data.s3.amazonaws.com/photos/349345538/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Oecobiidae	Oecobius	"['baseboard spider'#'wall spider'#'house ant-eating spider'#'cosmopolitan midget house spider']"	United States
Oecobius navus	2024.0	2.0	2.0	34.140583	-118.297362	https://inaturalist-open-data.s3.amazonaws.com/photos/349345526/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Oecobiidae	Oecobius	"['baseboard spider'#'wall spider'#'house ant-eating spider'#'cosmopolitan midget house spider']"	United States
Zosis geniculata	2022.0	9.0	10.0	-7.400339	108.187854	https://inaturalist-open-data.s3.amazonaws.com/photos/250814782/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Uloboridae	Zosis	"['banded-knees house spider'#'feather-legged spider'#'ninja-star ceiling spider']"	Indonesia
Nephilingis cruentata	2025.0	1.0	26.0	-23.309087	-46.723397	https://inaturalist-open-data.s3.amazonaws.com/photos/466246338/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nephilingis	['african hermit spider']	Brazil
Zygiella x-notata	2023.0	10.0	14.0	40.663144	-124.152244	https://inaturalist-open-data.s3.amazonaws.com/photos/328734170/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	United States
Cryptachaea gigantipes	2023.0	12.0	28.0	-35.538506	149.152374	https://inaturalist-open-data.s3.amazonaws.com/photos/343815537/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	Australia
Parasteatoda tepidariorum	2024.0	9.0	11.0	42.159031	-79.888108	https://inaturalist-open-data.s3.amazonaws.com/photos/429718645/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Larinioides cornutus	2021.0	6.0	28.0	52.271784	10.596493	https://inaturalist-open-data.s3.amazonaws.com/photos/139676755/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['furrow spider'#'furrow'#'bweaver']"	Germany
Mimetus puritanus	2022.0	9.0	5.0	40.89428	-72.567458	https://inaturalist-open-data.s3.amazonaws.com/photos/227909498/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Mimetidae	Mimetus	['common pirate spider']	United States
Cryptachaea gigantipes	2021.0	4.0	15.0	-37.733963	145.207291	https://inaturalist-open-data.s3.amazonaws.com/photos/121098506/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	Australia
Scytodes thoracica	2024.0	3.0	15.0	50.079731	8.333163	https://inaturalist-open-data.s3.amazonaws.com/photos/357801156/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Scytodidae	Scytodes	"['common spitting spider'#'spitting spider']"	Germany
Holocnemus pluchei	2011.0	5.0	10.0	52.397203	13.545139	https://inaturalist-open-data.s3.amazonaws.com/photos/205978502/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Holocnemus	['marbled cellar spider']	Germany
Nesticodes rufipes	2023.0	2.0	3.0	-31.63213	-60.706896	https://inaturalist-open-data.s3.amazonaws.com/photos/257534843/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Nesticodes	"['brown house spider'#'red house spider']"	Argentina
Parasteatoda tepidariorum	2020.0	6.0	10.0	42.453258	-71.080086	https://inaturalist-open-data.s3.amazonaws.com/photos/78052395/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Nephilingis cruentata	2021.0	1.0	7.0	-23.743016	-46.891037	https://inaturalist-open-data.s3.amazonaws.com/photos/111145371/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nephilingis	['african hermit spider']	Brazil
Nephilingis cruentata	2021.0	1.0	7.0	-23.743016	-46.891037	https://inaturalist-open-data.s3.amazonaws.com/photos/111145375/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Nephilingis	['african hermit spider']	Brazil
Latrodectus geometricus	2021.0	10.0	1.0	33.774487	-84.371719	https://inaturalist-open-data.s3.amazonaws.com/photos/162225217/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	"['brown widow spider'#'brown widow'#'brown buttonspider'#'brown button spider'#'brown button']"	United States
Cryptachaea veruculata	2022.0	12.0	11.0	-38.092812	145.304641	https://inaturalist-open-data.s3.amazonaws.com/photos/247474781/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['cosmopolitan cryptachaea'#'diamond comb-footed spider']"	Australia
Pholcus phalangioides	2024.0	4.0	22.0	47.587314	-122.051137	https://inaturalist-open-data.s3.amazonaws.com/photos/369484987/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Pholcidae	Pholcus	"['cellar spider'#'longbodied cellar spider'#'long-bodied cellar spider'#'daddy longlegs spider'#'skull spider']"	United States
Parasteatoda tepidariorum	2017.0	7.0	26.0	34.428897	-78.087538	https://inaturalist-open-data.s3.amazonaws.com/photos/9334455/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Parasteatoda	"['glasshouse spider'#'american house spider'#'common house spider']"	United States
Larinioides sclopetarius	2021.0	3.0	29.0	48.196986	16.260318	https://inaturalist-open-data.s3.amazonaws.com/photos/117973715/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Larinioides	"['bridge'#'bweaver'#'grey cross spider'#'bridge spider'#'bridge'#'bweb spider'#'gray cross spider']"	Austria
Cryptachaea gigantipes	2024.0	3.0	23.0	-36.880122	149.917192	https://inaturalist-open-data.s3.amazonaws.com/photos/359666769/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	Australia
Zygiella x-notata	2021.0	6.0	2.0	41.31573	19.493701	https://inaturalist-open-data.s3.amazonaws.com/photos/133398275/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	Albania
Zygiella x-notata	2020.0	2.0	3.0	43.551716	1.497668	https://inaturalist-open-data.s3.amazonaws.com/photos/60969262/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	"['missing-sect'#'bweb spider'#'silver-sided sect'#'spider'#'open-sect'#'spider'#'missing-sect'#'spider']"	France
Araneus pegnia	2020.0	10.0	9.0	34.190278	-82.249111	https://inaturalist-open-data.s3.amazonaws.com/photos/99513135/original.jpeg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['butterfly'#'bweaver']"	United States
Cryptachaea gigantipes	2012.0	12.0	29.0	-38.790081	176.076472	https://inaturalist-open-data.s3.amazonaws.com/photos/344683806/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Cryptachaea	"['white p'#'ch spider'#'long-legged house spider']"	New Zealand
Araneus pegnia	2022.0	11.0	29.0	26.217301	-98.375293	https://inaturalist-open-data.s3.amazonaws.com/photos/245757292/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['butterfly'#'bweaver']"	United States
Latrodectus geometricus	2021.0	8.0	21.0	25.514587	-100.976222	https://inaturalist-open-data.s3.amazonaws.com/photos/153356285/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Theridiidae	Latrodectus	"['brown widow spider'#'brown widow'#'brown buttonspider'#'brown button spider'#'brown button']"	Mexico
Araneus diadematus	2023.0	8.0	24.0	51.710883	0.57608	https://inaturalist-open-data.s3.amazonaws.com/photos/313378043/original.jpg	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	"['european garden spider'#'diadem spider'#'cross'#'bweaver'#'cross spider']"	United Kingdom
